120,60,40,4,0.9,100,Vanilla,1.0
120,60,30,4,0.8,100,ExactDollarPartition,0.9635000000000009
120,10,30,4,0.5,100,Partition,0.7919999999999999
120,30,10,4,0.1,100,Vanilla,1.0
120,24,40,4,0.5,100,TopK,0.9025000000000002
120,10,40,4,0.8,100,TopK,0.8460000000000001
120,40,60,4,0,100,DollarPartitionRaffle,0.8699999999999999
120,10,30,4,1.0,100,Partition,0.7789999999999999
120,24,30,4,1.0,100,DollarRaffle,0.23624999999999996
120,10,10,4,0.1,100,DollarRaffle,0.16399999999999992
120,30,30,4,0,100,TopK,0.8966666666666663
120,40,60,4,0.1,100,DollarPartitionRaffle,0.88
120,60,10,4,0.5,100,Vanilla,1.0
120,30,30,4,0,100,DollarPartitionRaffle,0.8529999999999999
120,40,60,4,0.8,100,Vanilla,1.0
120,24,40,4,0.9,100,TopK,0.8862499999999999
120,40,10,4,0.1,100,DollarPartitionRaffle,0.8822500000000004
120,24,10,4,0.5,100,ExactDollarPartition,0.8983333333333333
120,30,30,4,1.0,100,CredibleSubset,0.54
120,10,40,4,0,100,Partition,0.7899999999999996
120,40,30,4,1.0,100,Bucket,0.5667500000000002
120,30,60,4,0.5,100,DollarRaffle,0.4083333333333334
120,24,30,4,0,100,Partition,0.8862500000000003
120,30,10,4,1.0,100,CredibleSubset,0.72
120,40,40,4,0,100,Vanilla,1.0
120,24,30,4,0.8,100,DollarRaffle,0.3241666666666667
120,30,10,4,0.8,100,TopK,0.7689999999999997
120,30,60,4,0.1,100,DollarRaffle,0.40899999999999986
120,10,60,4,0.9,100,TopK,0.8650000000000003
120,40,30,4,0.5,100,Partition,0.92325
120,30,30,4,0.1,100,Vanilla,1.0
120,10,10,4,1.0,100,DollarRaffle,0.10799999999999992
120,60,40,4,0.1,100,DollarPartitionRaffle,0.9050000000000002
120,10,10,4,0.5,100,CredibleSubset,0.57
120,10,30,4,1.0,100,ExactDollarPartition,0.7729999999999998
120,10,10,4,1.0,100,Partition,0.7669999999999998
120,30,40,4,0.8,100,Vanilla,1.0
120,40,60,4,0.8,100,TopK,0.9477500000000002
120,40,60,4,0.5,100,CredibleSubset,0.35
120,30,60,4,0.5,100,Partition,0.8946666666666668
120,60,30,4,1.0,100,DollarRaffle,0.5245000000000001
120,30,30,4,0.1,100,TopK,0.8999999999999997
120,30,10,4,0,100,Partition,0.8826666666666667
120,40,40,4,1.0,100,DollarPartitionRaffle,0.86225
120,30,40,4,0.8,100,Partition,0.8916666666666666
120,60,30,4,0.9,100,Bucket,0.9360000000000013
120,40,30,4,0.9,100,Partition,0.9210000000000003
120,60,40,4,0.1,100,ExactDollarPartition,0.966000000000001
120,24,10,4,0.1,100,DollarRaffle,0.3120833333333334
120,40,40,4,0,100,Bucket,0.8945000000000002
120,40,30,4,0.1,100,CredibleSubset,0.55
120,30,60,4,1.0,100,DollarPartitionRaffle,0.8386666666666664
120,24,10,4,1.0,100,CredibleSubset,0.7
120,60,60,4,0.8,100,Bucket,0.9660000000000011
120,30,30,4,0.9,100,Bucket,0.7836666666666661
120,40,10,4,0.8,100,CredibleSubset,0.78
120,24,40,4,0,100,DollarRaffle,0.3329166666666668
120,60,40,4,0.8,100,Partition,0.939666666666668
120,40,60,4,0,100,ExactDollarPartition,0.9385000000000001
